Type,Domain,Prefix,Namespace,sbr-nl,allowed
namespaces,kvk,kvk-rpt-f-k,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-fondsenwervende-organisaties-klein,True,True
namespaces,kvk,kvk-rpt-h-m,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-middelgroot,True,True
namespaces,kvk,kvk-rpt-h-u,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-micro,True,True
namespaces,kvk,kvk-rpt-ifrs-smes,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-ifrs-smes,True,True
namespaces,kvk,kvk-rpt-hp-m,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-middelgroot-publicatiestukken,True,True
namespaces,kvk,kvk-rpt-p-u,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-micro-publicatiestukken,True,True
namespaces,kvk,kvk-rpt-ti,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-toegelaten-instellingen-volkshuisvesting,True,True
namespaces,kvk,kvk-rpt-c,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-cooperaties,True,True
namespaces,kvk,kvk-rpt-ozw-k,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-organisaties-zonder-winststreven-klein,True,True
namespaces,kvk,kvk-rpt-v-k,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-klein-verticaal,True,True
namespaces,kvk,kvk-rpt-p-k,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-klein-publicatiestukken,True,True
namespaces,kvk,kvk-rpt-ifrs-nlgaap,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-ifrs-geconsolideerd-nlgaap-enkelvoudig,True,True
namespaces,kvk,kvk-rpt-cvvof-g,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-cv-vof,True,True
namespaces,kvk,kvk-rpt-v-g,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-groot-verticaal,True,True
namespaces,kvk,kvk-rpt-vm,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-verzekeringsmaatschappijen,True,True
namespaces,kvk,kvk-rpt-zi,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-zorginstellingen,True,True
namespaces,kvk,kvk-rpt-vp-m,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-middelgroot-verticaal-publicatiestukken,True,True
namespaces,kvk,kvk-rpt-v-m,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-middelgroot-verticaal,True,True
namespaces,kvk,kvk-rpt-pf,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-pensioenfondsen,True,True
namespaces,kvk,kvk-rpt-f-g,http://www.nltaxonomie.nl/nt16/kvk/20211208.a/entrypoints/kvk-rpt-jaarverantwoording-2021-nlgaap-fondsenwervende-organisaties,True,True
namespaces,bzk,link,http://www.xbrl.org/2003/linkbase,False,True
namespaces,bzk,xbrldt,http://xbrl.org/2005/xbrldt,False,True
namespaces,bzk,xlink,http://www.w3.org/1999/xlink,False,True
namespaces,bzk,gen,http://xbrl.org/2008/generic,False,True
namespaces,bzk,label,http://xbrl.org/2008/label,False,True
namespaces,bzk,xsi,http://www.w3.org/2001/XMLSchema-instance,False,True
namespaces,bzk,ref,http://www.xbrl.org/2006/ref,False,True
namespaces,bzk,reference,http://xbrl.org/2008/reference,False,True
namespaces,bzk,bzk-wnt-lr,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/dictionary/bzk-wnt-linkroles,True,True
namespaces,bzk,xs,http://www.w3.org/2001/XMLSchema,False,True
namespaces,bzk,bzk-ww-codes,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/dictionary/bzk-ww-codes,True,True
namespaces,bzk,bzk-ww-i,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/dictionary/bzk-ww-data,True,True
namespaces,bzk,bzk-ww-types,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/dictionary/bzk-ww-types,True,True
namespaces,bzk,nl-codes,http://www.nltaxonomie.nl/nt16/sbr/20210301/dictionary/nl-codes,True,True
namespaces,bzk,nl-types,http://www.nltaxonomie.nl/nt16/sbr/20210301/dictionary/nl-types,True,True
namespaces,bzk,num,http://www.xbrl.org/dtr/type/numeric,False,False
namespaces,bzk,xbrli,http://www.xbrl.org/2003/instance,False,True
namespaces,bzk,bzk-ww-sim-codes,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/dictionary/bzk-ww-simple-type-codes,True,True
namespaces,bzk,bzk-ww-dm,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/dictionary/bzk-ww-domains,True,True
namespaces,bzk,sbr,http://www.nltaxonomie.nl/2011/xbrl/xbrl-syntax-extension,True,True
namespaces,bzk,bzk-wnt-types,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/dictionary/bzk-wnt-types,True,True
namespaces,bzk,bzk-ww-dim,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/dictionary/bzk-ww-axes,True,True
namespaces,bzk,bzk-wnt-dm,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/dictionary/bzk-wnt-domains,True,True
namespaces,bzk,bzk-codes,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/dictionary/bzk-codes,True,True
namespaces,bzk,bzk-wnt-i,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/dictionary/bzk-wnt-data,True,True
namespaces,bzk,bzk-ww-lr,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/dictionary/bzk-ww-linkroles,True,True
namespaces,bzk,bzk-wnt-dim,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/dictionary/bzk-wnt-axes,True,True
namespaces,bzk,bzk-wnt-abstr,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/presentation/bzk-wnt-abstracts,True,True
namespaces,bzk,bzk-ww-abstr,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/presentation/bzk-ww-abstracts,True,True
namespaces,bzk,bzk-rpt-wnt,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/entrypoints/bzk-rpt-wnt-wet-normering-bezoldiging-topfunctionarissen-publieke-en-semipublieke-sector,True,True
namespaces,bzk,bzk-rpt-wnt-vm-2020,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/entrypoints/bzk-rpt-wnt-verantwoordingsmodel-2020,True,True
namespaces,bzk,bzk-rpt-rti-b5,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/entrypoints/bzk-rpt-ti-regeling-toegelaten-instellingen-volkshuisvesting-2015-bijlage-5,True,True
namespaces,bzk,bzk-rpt-rti-b3,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/entrypoints/bzk-rpt-ti-regeling-toegelaten-instellingen-volkshuisvesting-2015-bijlage-3,True,True
namespaces,bzk,bzk-rpt-ww,http://www.nltaxonomie.nl/nt16/bzk/20211208.a/entrypoints/bzk-rpt-ti-woningwet,True,True
namespaces,sbr,link,http://www.xbrl.org/2003/linkbase,False,True
namespaces,sbr,xlink,http://www.w3.org/1999/xlink,False,True
namespaces,sbr,dtr-types,http://www.xbrl.org/dtr/type/2020-01-21,False,False
namespaces,sbr,nl-types,http://www.nltaxonomie.nl/nt16/sbr/20210301/dictionary/nl-types,True,True
namespaces,sbr,xbrli,http://www.xbrl.org/2003/instance,False,True
namespaces,sbr,xs,http://www.w3.org/2001/XMLSchema,False,True
namespaces,sbr,gen,http://xbrl.org/2008/generic,False,True
namespaces,sbr,label,http://xbrl.org/2008/label,False,True
namespaces,sbr,xsi,http://www.w3.org/2001/XMLSchema-instance,False,True
namespaces,sbr,iso3166-enum-sbr,http://www.nltaxonomie.nl/nt16/sbr/20210301/dictionary/iso3166-countrycodes-2020-11-24,True,True
namespaces,sbr,iso4217-enum-sbr,http://www.nltaxonomie.nl/nt16/sbr/20210301/dictionary/iso4217-currencycodes-2018-08-02,True,True
namespaces,sbr,nl-cd,http://www.nltaxonomie.nl/nt16/sbr/20210301/dictionary/nl-common-data,True,True
namespaces,sbr,nl-codes,http://www.nltaxonomie.nl/nt16/sbr/20210301/dictionary/nl-codes,True,True
namespaces,sbr,sbi,http://www.nltaxonomie.nl/nt16/sbr/20210301/dictionary/sbi-businesscodes-2019,True,True
namespaces,sbr,ref,http://www.xbrl.org/2006/ref,False,True
namespaces,sbr,iso3166-mem-sbr,http://www.nltaxonomie.nl/nt16/sbr/20210301/dictionary/iso3166-domains-countrycodes-2020-11-24,True,True
namespaces,sbr,sbr,http://www.nltaxonomie.nl/2011/xbrl/xbrl-syntax-extension,True,True
namespaces,sbr,iso4217-mem-sbr,http://www.nltaxonomie.nl/nt16/sbr/20210301/dictionary/iso4217-domains-currencycodes-2018-08-02,True,True
